agencyName,agencyType,state,recent_population,zeroCount,dnrCount,reportCount,zeroClass,dnrClass,reportClass,popClass
Red River,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Red Willow,Nonmetropolitan Counties,NEBRASKA,No Data,23,0,5,5,0,1,-1
Redwood,Nonmetropolitan Counties,MINNESOTA,No Data,23,4,1,5,1,0,-1
Reeves,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Reno,Nonmetropolitan Counties,KANSAS,3302,26,0,2,6,0,0,3
Rensselaer,Metropolitan Counties,NEW YORK,No Data,26,0,2,6,0,0,-1
Renville,Nonmetropolitan Counties,NORTH DAKOTA,No Data,27,0,1,6,0,0,-1
Republic,Nonmetropolitan Counties,KANSAS,16219,27,0,1,6,0,0,4
Rhea,Nonmetropolitan Counties,TENNESSEE,No Data,26,0,2,6,0,0,-1
Rice,Nonmetropolitan Counties,KANSAS,No Data,27,0,1,6,0,0,-1
Rich,Nonmetropolitan Counties,UTAH,No Data,24,3,1,6,0,0,-1
Richardson,Nonmetropolitan Counties,NEBRASKA,113216,26,0,2,6,0,0,5
Richland,Metropolitan Counties,SOUTH CAROLINA,No Data,27,0,1,6,0,0,-1
Riley County Police Department,Metropolitan Counties,KANSAS,No Data,19,0,9,4,0,2,-1
Rio Arriba,Nonmetropolitan Counties,NEW MEXICO,No Data,5,3,20,1,0,5,-1
Rio Blanco,Nonmetropolitan Counties,COLORADO,No Data,27,0,1,6,0,0,-1
Rio Grande,Nonmetropolitan Counties,COLORADO,839,27,0,1,6,0,0,2
Ripley,Nonmetropolitan Counties,MISSOURI,3255,27,0,1,6,0,0,3
Ritchie,Nonmetropolitan Counties,WEST VIRGINIA,No Data,27,0,1,6,0,0,-1
Roane,Nonmetropolitan Counties,TENNESSEE,No Data,27,0,1,6,0,0,-1
Roanoke County Police Department,Metropolitan Counties,VIRGINIA,No Data,22,0,6,5,0,1,-1
Roberts,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,27,0,1,6,0,0,-1
Robertson,Metropolitan Counties,TENNESSEE,No Data,27,0,1,6,0,0,-1
Robeson,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,6,0,0,-1
Rock,Nonmetropolitan Counties,MINNESOTA,No Data,27,0,1,6,0,0,-1
Rockbridge,Nonmetropolitan Counties,VIRGINIA,No Data,26,0,2,6,0,0,-1
Rockcastle,Nonmetropolitan Counties,KENTUCKY,No Data,27,0,1,6,0,0,-1
Rockdale,Metropolitan Counties,GEORGIA,5619,27,0,1,6,0,0,3
Rockingham,Metropolitan Counties,VIRGINIA,No Data,27,0,1,6,0,0,-1
Roger Mills,Nonmetropolitan Counties,OKLAHOMA,No Data,26,0,2,6,0,0,-1
Rolette,Nonmetropolitan Counties,NORTH DAKOTA,No Data,26,0,2,6,0,0,-1
Rooks,Nonmetropolitan Counties,KANSAS,No Data,27,0,1,6,0,0,-1
Roosevelt,Nonmetropolitan Counties,MONTANA,6189,27,0,1,6,0,0,3
Roscommon,Nonmetropolitan Counties,MICHIGAN,No Data,27,0,1,6,0,0,-1
Ross,Nonmetropolitan Counties,OHIO,2492,27,0,1,6,0,0,3
Routt,Nonmetropolitan Counties,COLORADO,No Data,27,0,1,6,0,0,-1
Rowan,Nonmetropolitan Counties,KENTUCKY,No Data,27,0,1,6,0,0,-1
Runnels,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Rush,Nonmetropolitan Counties,INDIANA,No Data,26,0,2,6,0,0,-1
Rutherford,Nonmetropolitan Counties,NORTH CAROLINA,1101,27,0,1,6,0,0,3
Sabine,Nonmetropolitan Counties,LOUISIANA,No Data,27,0,1,6,0,0,-1
Sac,Nonmetropolitan Counties,IOWA,No Data,26,1,1,6,0,0,-1
Sagadahoc,Metropolitan Counties,MAINE,No Data,19,0,9,4,0,2,-1
Saguache,Nonmetropolitan Counties,COLORADO,No Data,27,0,1,6,0,0,-1
Saline,Nonmetropolitan Counties,ILLINOIS,No Data,27,0,1,6,0,0,-1
Salt Lake County Unified Police Department,Metropolitan Counties,UTAH,No Data,15,0,13,3,0,3,-1
Sampson,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,6,0,0,-1
San Benito,Metropolitan Counties,CALIFORNIA,24535,26,1,1,6,0,0,4
San Joaquin,Metropolitan Counties,CALIFORNIA,No Data,24,0,4,6,0,1,-1
San Juan,Metropolitan Counties,NEW MEXICO,35394,27,0,1,6,0,0,4
San Miguel,Nonmetropolitan Counties,COLORADO,No Data,27,0,1,6,0,0,-1
San Patricio,Metropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Sanborn,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,5,2,21,1,0,5,-1
Sanders,Nonmetropolitan Counties,MONTANA,No Data,27,0,1,6,0,0,-1
Sangamon,Metropolitan Counties,ILLINOIS,No Data,22,0,6,5,0,1,-1
Sanilac,Nonmetropolitan Counties,MICHIGAN,No Data,26,0,2,6,0,0,-1
Sanpete,Nonmetropolitan Counties,Utah,No Data,14,5,9,3,1,2,-1
Santa Clara,Metropolitan Counties,CALIFORNIA,128179,27,0,1,6,0,0,5
Sargent,Nonmetropolitan Counties,NORTH DAKOTA,No Data,26,0,2,6,0,0,-1
Sarpy,Metropolitan Counties,NEBRASKA,No Data,27,0,1,6,0,0,-1
Sauk,Nonmetropolitan Counties,WISCONSIN,No Data,26,0,2,6,0,0,-1
Saunders,Metropolitan Counties,Nebraska,No Data,11,0,17,2,0,4,-1
Schleicher,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Schley,Nonmetropolitan Counties,GEORGIA,No Data,25,2,1,6,0,0,-1
Schoharie,Metropolitan Counties,NEW YORK,No Data,25,1,2,6,0,0,-1
Schuyler,Nonmetropolitan Counties,ILLINOIS,No Data,26,1,1,6,0,0,-1
Schuylkill,Nonmetropolitan Counties,Pennsylvania,No Data,22,1,5,5,0,1,-1
Scioto,Nonmetropolitan Counties,OHIO,No Data,22,0,6,5,0,1,-1
Scotland,Nonmetropolitan Counties,MISSOURI,816,27,0,1,6,0,0,2
Scott,Nonmetropolitan Counties,ARKANSAS,No Data,27,0,1,6,0,0,-1
Scotts Bluff,Nonmetropolitan Counties,NEBRASKA,No Data,27,0,1,6,0,0,-1
Scurry,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Sebastian,Metropolitan Counties,ARKANSAS,22889,25,0,3,6,0,0,4
Sedgwick,Metropolitan Counties,KANSAS,1702,27,0,1,6,0,0,3
Sequatchie,Metropolitan Counties,TENNESSEE,No Data,27,0,1,6,0,0,-1
Sequoyah,Metropolitan Counties,OKLAHOMA,No Data,27,0,1,6,0,0,-1
Sevier,Nonmetropolitan Counties,ARKANSAS,No Data,27,0,1,6,0,0,-1
Seward,Nonmetropolitan Counties,KANSAS,473,26,1,1,6,0,2,2
Shackelford,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Shannon,Nonmetropolitan Counties,MISSOURI,No Data,27,0,1,6,0,0,-1
Sharkey,Nonmetropolitan Counties,MISSISSIPPI,No Data,3,1,24,0,0,6,-1
Shasta,Metropolitan Counties,CALIFORNIA,No Data,20,0,8,5,0,2,-1
Shelby,Metropolitan Counties,KENTUCKY,No Data,27,0,1,6,0,0,-1
Sherburne,Metropolitan Counties,Minnesota,No Data,20,3,5,5,0,1,-1
Shiawassee,Nonmetropolitan Counties,MICHIGAN,No Data,27,0,1,6,0,0,-1
Shoshone,Nonmetropolitan Counties,IDAHO,1488,26,0,2,6,0,0,3
Sierra,Nonmetropolitan Counties,CALIFORNIA,No Data,27,0,1,6,0,0,-1
Silver Bow,Nonmetropolitan Counties,MONTANA,No Data,24,0,4,6,0,1,-1
Simpson,Nonmetropolitan Counties,KENTUCKY,No Data,24,2,2,6,0,5,-1
Sioux,Nonmetropolitan Counties,IOWA,No Data,26,1,1,6,0,0,-1
Siskiyou,Nonmetropolitan Counties,CALIFORNIA,No Data,27,0,1,6,0,0,-1
Skagit,Metropolitan Counties,WASHINGTON,No Data,21,0,7,5,0,1,-1
Skamania,Metropolitan Counties,WASHINGTON,No Data,26,0,2,6,0,0,-1
Slope,Nonmetropolitan Counties,NORTH DAKOTA,No Data,26,0,2,6,0,0,-1
Smith,Nonmetropolitan Counties,KANSAS,No Data,26,1,1,6,0,2,-1
Smyth,Nonmetropolitan Counties,VIRGINIA,No Data,27,0,1,6,0,0,-1
Solano,Metropolitan Counties,CALIFORNIA,No Data,25,0,3,6,0,0,-1
Somervell,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Spalding,Metropolitan Counties,GEORGIA,No Data,26,1,1,6,0,0,-1
Spink,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,27,0,1,6,0,0,-1
Spotsylvania,Metropolitan Counties,VIRGINIA,No Data,18,0,10,4,0,2,-1
St. Bernard,Metropolitan Counties,LOUISIANA,4371,18,9,1,4,2,0,3
St. Charles County Police Department,Metropolitan Counties,Missouri,No Data,7,0,21,1,0,5,-1
St. Croix,Metropolitan Counties,WISCONSIN,No Data,27,0,1,6,0,0,-1
St. Francis,Nonmetropolitan Counties,ARKANSAS,9580,27,0,1,6,0,0,3
St. Francois,Nonmetropolitan Counties,MISSOURI,No Data,27,0,1,6,0,0,-1
St. James,Nonmetropolitan Counties,LOUISIANA,4130,26,1,1,6,0,5,3
St. John The Baptist,Metropolitan Counties,LOUISIANA,No Data,4,0,24,1,0,6,-1
St. John the Baptist,Metropolitan Counties,Louisiana,No Data,5,0,23,1,0,5,-1
St. Johns,Metropolitan Counties,FLORIDA,7916,27,0,1,6,0,0,3
St. Joseph,Nonmetropolitan Counties,MICHIGAN,791,27,0,1,6,0,0,2
St. Landry,Nonmetropolitan Counties,LOUISIANA,No Data,14,6,8,3,1,2,-1
St. Lawrence,Nonmetropolitan Counties,NEW YORK,No Data,21,1,6,5,0,1,-1
St. Louis County Police Department,Metropolitan Counties,MISSOURI,No Data,9,0,19,2,0,4,-1
St. Lucie,Metropolitan Counties,FLORIDA,No Data,20,2,6,5,0,1,-1
St. Martin,Metropolitan Counties,LOUISIANA,No Data,9,10,9,2,2,1,-1
St. Mary's,Nonmetropolitan Counties,MARYLAND,No Data,19,0,9,4,0,2,-1
St. Mary's ,Metropolitan Counties,Maryland,No Data,8,0,20,2,0,5,-1
St. Tammany,Metropolitan Counties,LOUISIANA,No Data,22,4,2,5,1,0,-1
Stanislaus,Metropolitan Counties,CALIFORNIA,No Data,21,0,7,5,0,1,-1
Stanly,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,6,0,0,-1
Stark,Metropolitan Counties,OHIO,No Data,27,0,1,6,0,0,-1
Starr,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Ste. Genevieve,Nonmetropolitan Counties,MISSOURI,4316,27,0,1,6,0,0,3
Stearns,Metropolitan Counties,MINNESOTA,No Data,20,7,1,5,1,0,-1
Stephens,Nonmetropolitan Counties,GEORGIA,No Data,27,0,1,6,0,0,-1
Stephenson,Nonmetropolitan Counties,ILLINOIS,No Data,27,0,1,6,0,0,-1
Steuben,Nonmetropolitan Counties,INDIANA,No Data,26,1,1,6,0,5,-1
Stevens,Nonmetropolitan Counties,WASHINGTON,No Data,24,3,1,6,0,0,-1
Stewart,Metropolitan Counties,TENNESSEE,No Data,27,0,1,6,0,0,-1
Stillwater,Nonmetropolitan Counties,MONTANA,49637,27,0,1,6,0,0,4
Stoddard,Nonmetropolitan Counties,MISSOURI,No Data,27,0,1,6,0,0,-1
Stokes,Metropolitan Counties,NORTH CAROLINA,No Data,27,0,1,6,0,0,-1
Stone,Nonmetropolitan Counties,ARKANSAS,No Data,27,0,1,6,0,0,-1
Storey,Metropolitan Counties,NEVADA,No Data,14,1,13,3,0,3,-1
Story,Metropolitan Counties,IOWA,No Data,27,0,1,6,0,0,-1
Stutsman,Nonmetropolitan Counties,NORTH DAKOTA,No Data,27,0,1,6,0,0,-1
Sublette,Nonmetropolitan Counties,WYOMING,No Data,26,0,2,6,0,0,-1
Suffolk County Police Department,Metropolitan Counties,NEW YORK,No Data,0,0,28,0,0,7,-1
Sullivan,Nonmetropolitan Counties,NEW YORK,No Data,26,1,1,6,0,6,-1
Sully,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,27,0,1,6,0,0,-1
Summers,Nonmetropolitan Counties,WEST VIRGINIA,No Data,22,5,1,5,1,0,-1
Summit,Nonmetropolitan Counties,COLORADO,4828,27,0,1,6,0,0,3
Sumner,Metropolitan Counties,TENNESSEE,9753,27,0,1,6,0,0,3
Sunflower,Nonmetropolitan Counties,MISSISSIPPI,No Data,5,3,20,1,0,5,-1
Surry,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,6,0,0,-1
Sussex,Metropolitan Counties,VIRGINIA,No Data,26,0,2,6,0,0,-1
Sutter,Metropolitan Counties,CALIFORNIA,No Data,26,0,2,6,0,0,-1
Suwannee,Nonmetropolitan Counties,FLORIDA,No Data,20,0,8,5,0,2,-1
Swain,Nonmetropolitan Counties,NORTH CAROLINA,No Data,26,0,2,6,0,0,-1
Sweet Grass,Nonmetropolitan Counties,MONTANA,No Data,23,0,5,5,0,1,-1
Swift,Nonmetropolitan Counties,MINNESOTA,No Data,21,6,1,5,1,0,-1
Swisher,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Switzerland,Nonmetropolitan Counties,Indiana,No Data,4,0,24,1,0,6,-1
Talbot,Nonmetropolitan Counties,GEORGIA,No Data,27,0,1,6,0,0,-1
Taliaferro,Nonmetropolitan Counties,GEORGIA,No Data,18,9,1,4,2,0,-1
Tallapoosa,Nonmetropolitan Counties,ALABAMA,3170,20,3,5,5,0,1,3
Tama,Nonmetropolitan Counties,IOWA,No Data,27,0,1,6,0,0,-1
Taney,Nonmetropolitan Counties,MISSOURI,No Data,26,0,2,6,0,0,-1
Tangipahoa,Metropolitan Counties,Louisiana,No Data,4,3,21,1,0,5,-1
Tattnall,Nonmetropolitan Counties,GEORGIA,No Data,21,6,1,5,1,0,-1
Tehama,Nonmetropolitan Counties,CALIFORNIA,No Data,27,0,1,6,0,0,-1
Telfair,Nonmetropolitan Counties,GEORGIA,No Data,9,3,16,2,0,4,-1
Teller,Metropolitan Counties,COLORADO,No Data,25,0,3,6,0,0,-1
Tensas,Nonmetropolitan Counties,LOUISIANA,No Data,20,3,5,5,0,1,-1
Terrebonne,Metropolitan Counties,Louisiana,No Data,11,12,5,2,3,1,-1
Terry,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Teton,Nonmetropolitan Counties,IDAHO,No Data,23,4,1,5,1,0,-1
Texas,Nonmetropolitan Counties,MISSOURI,No Data,27,0,1,6,0,0,-1
Thomas,Nonmetropolitan Counties,GEORGIA,No Data,27,0,1,6,0,0,-1
Throckmorton,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Thurston,Metropolitan Counties,WASHINGTON,No Data,17,0,11,4,0,2,-1
Tift,Nonmetropolitan Counties,GEORGIA,No Data,24,3,1,6,0,0,-1
Tillamook,Nonmetropolitan Counties,OREGON,4333,27,0,1,6,0,0,3
Tillman,Nonmetropolitan Counties,OKLAHOMA,No Data,25,0,3,6,0,0,-1
Tioga,Metropolitan Counties,NEW YORK,874,27,0,1,6,0,0,2
Tippah,Nonmetropolitan Counties,MISSISSIPPI,No Data,17,3,8,4,0,2,-1
Tippecanoe,Metropolitan Counties,INDIANA,No Data,11,5,12,2,1,3,-1
Titus,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Todd,Nonmetropolitan Counties,KENTUCKY,No Data,26,1,1,6,0,0,-1
Tom Green,Metropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Tompkins,Metropolitan Counties,NEW YORK,No Data,23,0,5,5,0,1,-1
Toole,Nonmetropolitan Counties,MONTANA,No Data,27,0,1,6,0,0,-1
Toombs,Nonmetropolitan Counties,GEORGIA,No Data,16,4,8,4,1,2,-1
Towner,Nonmetropolitan Counties,NORTH DAKOTA,No Data,26,1,1,6,0,0,-1
Towns,Nonmetropolitan Counties,GEORGIA,No Data,4,0,24,1,0,6,-1
Traill,Nonmetropolitan Counties,NORTH DAKOTA,No Data,27,0,1,6,0,0,-1
Transylvania,Nonmetropolitan Counties,NORTH CAROLINA,No Data,25,0,3,6,0,0,-1
Traverse,Nonmetropolitan Counties,Minnesota,No Data,14,1,13,3,0,3,-1
Travis,Metropolitan Counties,TEXAS,No Data,15,2,11,3,0,2,-1
Treasure,Nonmetropolitan Counties,Montana,No Data,7,0,21,1,0,5,-1
Trego,Nonmetropolitan Counties,KANSAS,No Data,24,3,1,6,0,0,-1
Treutlen,Nonmetropolitan Counties,GEORGIA,No Data,26,1,1,6,0,0,-1
Trigg,Metropolitan Counties,KENTUCKY,No Data,26,0,2,6,0,0,-1
Trimble,Metropolitan Counties,KENTUCKY,620,27,0,1,6,0,0,2
Troup,Nonmetropolitan Counties,GEORGIA,1986,25,2,1,6,0,0,3
Tucker,Nonmetropolitan Counties,West Virginia,No Data,7,3,18,1,0,4,-1
Tunica,Metropolitan Counties,MISSISSIPPI,No Data,10,6,12,2,1,3,-1
Tuolumne,Nonmetropolitan Counties,CALIFORNIA,No Data,22,0,6,5,0,1,-1
Turner,Nonmetropolitan Counties,GEORGIA,No Data,27,0,1,6,0,0,-1
Tuscaloosa,Metropolitan Counties,ALABAMA,99925,14,1,13,3,0,3,4
Tuscarawas,Nonmetropolitan Counties,OHIO,No Data,26,1,1,6,0,3,-1
Tuscola,Nonmetropolitan Counties,MICHIGAN,4437,26,1,1,6,0,0,3
Twiggs,Metropolitan Counties,GEORGIA,No Data,26,1,1,6,0,0,-1
Tyrrell,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,6,0,0,-1
Uinta,Nonmetropolitan Counties,WYOMING,No Data,27,0,1,6,0,0,-1
Uintah,Nonmetropolitan Counties,UTAH,No Data,22,0,6,5,0,1,-1
Ulster,Metropolitan Counties,NEW YORK,No Data,24,2,2,6,0,1,-1
Umatilla,Nonmetropolitan Counties,OREGON,7026,25,2,1,6,0,0,3
Unicoi,Metropolitan Counties,TENNESSEE,No Data,27,0,1,6,0,0,-1
Union,Nonmetropolitan Counties,OREGON,No Data,27,0,1,6,0,0,-1
Upshur,Metropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Upson,Nonmetropolitan Counties,GEORGIA,No Data,25,2,1,6,0,0,-1
Utah,Metropolitan Counties,UTAH,No Data,24,0,4,6,0,1,-1
Val Verde,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Van Buren,Metropolitan Counties,MICHIGAN,839,26,1,1,6,0,0,2
Van Zandt,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Vanderburgh,Metropolitan Counties,Indiana,No Data,4,0,24,1,0,6,-1
Vermilion,Metropolitan Counties,ILLINOIS,10404,26,1,1,6,0,0,4
Vermillion,Metropolitan Counties,INDIANA,10774,25,0,3,6,0,0,4
Vigo,Metropolitan Counties,Indiana,No Data,4,0,24,1,0,6,-1
Vilas,Nonmetropolitan Counties,WISCONSIN,No Data,26,0,2,6,0,0,-1
Volusia,Metropolitan Counties,FLORIDA,No Data,12,1,15,3,0,3,-1
Wabash,Nonmetropolitan Counties,ILLINOIS,10677,19,8,1,4,2,0,4
Wabaunsee,Metropolitan Counties,KANSAS,No Data,26,0,2,6,0,0,-1
Wadena,Nonmetropolitan Counties,Minnesota,No Data,16,7,5,4,1,1,-1
Wahkiakum,Nonmetropolitan Counties,WASHINGTON,No Data,27,0,1,6,0,0,-1
Wake,Metropolitan Counties,NORTH CAROLINA,No Data,27,0,1,6,0,0,-1
Wakulla,Metropolitan Counties,FLORIDA,No Data,19,0,9,4,0,2,-1
Walker,Metropolitan Counties,GEORGIA,No Data,27,0,1,6,0,0,-1
Wallace,Nonmetropolitan Counties,KANSAS,3979,27,0,1,6,0,0,3
Wallowa,Nonmetropolitan Counties,OREGON,No Data,4,0,24,1,0,6,-1
Walthall,Nonmetropolitan Counties,Mississippi,No Data,1,3,24,0,0,6,-1
Walton,Nonmetropolitan Counties,FLORIDA,240,16,11,1,4,2,0,2
Walworth,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,27,0,1,6,0,0,-1
Wapello,Nonmetropolitan Counties,IOWA,No Data,27,0,1,6,0,0,-1
Ware,Nonmetropolitan Counties,GEORGIA,9891,27,0,1,6,0,0,3
Warren,Metropolitan Counties,KENTUCKY,No Data,27,0,1,6,0,0,-1
Warrick,Metropolitan Counties,INDIANA,No Data,22,2,4,5,0,1,-1
Wasatch,Nonmetropolitan Counties,UTAH,No Data,27,0,1,6,0,0,-1
Wasco,Nonmetropolitan Counties,OREGON,No Data,13,1,14,3,0,3,-1
Washakie,Nonmetropolitan Counties,WYOMING,No Data,27,0,1,6,0,0,-1
Washita,Nonmetropolitan Counties,OKLAHOMA,No Data,27,0,1,6,0,0,-1
Washoe,Metropolitan Counties,NEVADA,No Data,14,1,13,3,0,3,-1
Washtenaw,Metropolitan Counties,MICHIGAN,No Data,8,0,20,2,0,5,-1
Watauga,Nonmetropolitan Counties,NORTH CAROLINA,24725,27,0,1,6,0,0,4
Watonwan,Nonmetropolitan Counties,Minnesota,No Data,14,1,13,3,0,3,-1
Waushara,Nonmetropolitan Counties,WISCONSIN,No Data,27,0,1,6,0,0,-1
Weakley,Nonmetropolitan Counties,TENNESSEE,No Data,27,0,1,6,0,0,-1
Weber,Metropolitan Counties,UTAH,No Data,27,0,1,6,0,0,-1
Weld,Metropolitan Counties,COLORADO,No Data,23,0,5,5,0,1,-1
Wells,Metropolitan Counties,INDIANA,No Data,27,0,1,6,0,0,-1
West Baton Rouge,Metropolitan Counties,LOUISIANA,No Data,23,4,1,5,1,0,-1
West Carroll,Nonmetropolitan Counties,Louisiana,No Data,4,0,24,1,0,6,-1
West Feliciana,Metropolitan Counties,LOUISIANA,No Data,23,0,5,5,0,1,-1
Westchester Public Safety,Metropolitan Counties,NEW YORK,No Data,22,0,6,5,0,1,-1
Wetzel,Nonmetropolitan Counties,WEST VIRGINIA,No Data,27,0,1,6,0,0,-1
Wexford,Nonmetropolitan Counties,MICHIGAN,No Data,26,0,2,6,0,0,-1
Whatcom,Metropolitan Counties,WASHINGTON,No Data,17,1,10,4,0,2,-1
Wheeler,Nonmetropolitan Counties,GEORGIA,No Data,27,0,1,6,0,0,-1
White,Nonmetropolitan Counties,ARKANSAS,No Data,27,0,1,6,0,0,-1
White Pine,Nonmetropolitan Counties,NEVADA,2250,27,0,1,6,0,0,3
Whiteside,Nonmetropolitan Counties,ILLINOIS,No Data,27,0,1,6,0,0,-1
Whitfield,Metropolitan Counties,GEORGIA,No Data,20,7,1,5,1,0,-1
Whitley,Nonmetropolitan Counties,Kentucky,No Data,23,0,5,5,0,1,-1
Wibaux,Nonmetropolitan Counties,MONTANA,No Data,27,0,1,6,0,0,-1
Wicomico,Metropolitan Counties,MARYLAND,No Data,25,0,3,6,0,0,-1
Wilbarger,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Wilcox,Nonmetropolitan Counties,ALABAMA,No Data,19,4,5,4,1,1,-1
Wilkes,Nonmetropolitan Counties,GEORGIA,No Data,27,0,1,6,0,0,-1
Wilkin,Nonmetropolitan Counties,MINNESOTA,No Data,16,3,9,4,0,2,-1
Wilkinson,Nonmetropolitan Counties,GEORGIA,No Data,25,2,1,6,0,0,-1
Will,Metropolitan Counties,ILLINOIS,No Data,19,3,6,4,0,1,-1
Willacy,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Williamson,Nonmetropolitan Counties,ILLINOIS,2968,27,0,1,6,0,0,3
Winkler,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Winneshiek,Nonmetropolitan Counties,IOWA,No Data,27,0,1,6,0,0,-1
Winston,Nonmetropolitan Counties,ALABAMA,5396,23,4,1,5,1,0,3
Wirt,Metropolitan Counties,WEST VIRGINIA,No Data,26,1,1,6,0,0,-1
Wise,Metropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Wolfe,Nonmetropolitan Counties,KENTUCKY,No Data,23,2,3,5,0,0,-1
Wood,Metropolitan Counties,OHIO,No Data,27,0,1,6,0,0,-1
Woodford,Metropolitan Counties,ILLINOIS,No Data,27,0,1,6,0,0,-1
Woods,Nonmetropolitan Counties,OKLAHOMA,No Data,27,0,1,6,0,0,-1
Woodson,Nonmetropolitan Counties,KANSAS,No Data,26,0,2,6,0,0,-1
Worth,Metropolitan Counties,GEORGIA,No Data,27,0,1,6,0,0,-1
Wright,Nonmetropolitan Counties,IOWA,No Data,27,0,1,6,0,0,-1
Wyandot,Nonmetropolitan Counties,OHIO,No Data,26,1,1,6,0,1,-1
Wyandotte,Metropolitan Counties,KANSAS,333,23,3,2,5,0,0,2
Wythe,Nonmetropolitan Counties,VIRGINIA,No Data,27,0,1,6,0,0,-1
Yadkin,Metropolitan Counties,NORTH CAROLINA,No Data,26,0,2,6,0,0,-1
Yamhill,Metropolitan Counties,OREGON,1027,27,0,1,6,0,0,3
Yancey,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,6,0,0,-1
Yates,Nonmetropolitan Counties,NEW YORK,No Data,25,2,1,6,0,0,-1
Yavapai,Metropolitan Counties,ARIZONA,No Data,21,2,5,5,0,1,-1
Yell,Nonmetropolitan Counties,ARKANSAS,No Data,27,0,1,6,0,0,-1
Yellow Medicine,Nonmetropolitan Counties,Minnesota,No Data,18,5,5,4,1,0,-1
Yellowstone,Metropolitan Counties,MONTANA,No Data,22,0,6,5,0,1,-1
Yolo,Metropolitan Counties,CALIFORNIA,No Data,26,0,2,6,0,0,-1
Young,Nonmetropolitan Counties,TEXAS,No Data,23,3,2,5,0,0,-1
Yuba,Metropolitan Counties,CALIFORNIA,No Data,21,0,7,5,0,1,-1
Zapata,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Zavala,Nonmetropolitan Counties,TEXAS,No Data,18,2,8,4,0,2,-1
Ziebach,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,27,0,1,6,0,0,-1