Table 13,,,,,,,,,,,,,
"Hate Crime Incidents
per Bias Motivation and Quarter
by State and Agency, 2010",,,,,,,,,,,,,
State,Agency type,Agency name,Number of incidents per bias motivation,,,,,Number of incidents per quarter1,,,,Population2,
,,,Race,Religion,"Sexual
orientation",Ethnicity,Disability,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",,
ALABAMA,Total,,12,2,2,3,0,,,,,,
,Cities,,7,1,2,2,0,,,,,,
,,Decatur,1,0,1,1,0,0,0,1,2,"57,153",
,,Hoover,1,1,0,0,0,0,1,0,1,"74,687",
,,Jasper,1,0,0,0,0,0,1,0,0,"14,138",
,,Lanett,1,0,0,0,0,0,0,0,1,"7,026",
,,Madison,1,0,0,0,0,0,0,1,0,"41,426",
,,Oneonta,0,0,0,1,0,0,1,0,0,"7,317",
,,Riverside,1,0,0,0,0,0,0,0,1,"2,146",
,,Slocomb,1,0,0,0,0,1,0,0,0,"2,065",
,,Talladega,0,0,1,0,0,0,1,0,0,"16,826",
,Metropolitan Counties,,5,0,0,1,0,,,,,,
,,Blount,0,0,0,1,0,,1,0,0,,
,,Tuscaloosa,5,0,0,0,0,,4,1,,,
,Nonmetropolitan Counties,,0,1,0,0,0,,,,,,
,,Clarke,0,1,0,0,0,1,0,0,0,,
ALASKA,Total,,3,1,1,1,1,,,,,,
,Cities,,3,1,1,1,1,,,,,,
,,Anchorage,3,1,1,1,1,1,1,4,1,"290,334",
ARIZONA,Total,,98,48,51,37,2,,,,,,
,Cities,,85,38,49,35,2,,,,,,
,,Apache Junction,3,1,1,0,0,1,2,2,0,"33,225",
,,Avondale,1,0,0,0,0,1,0,0,0,"82,580",
,,Flagstaff,0,0,1,0,0,0,0,0,1,"58,739",
,,Glendale,7,3,1,2,0,0,4,3,6,"245,387",
,,Kingman,1,0,0,1,0,0,2,0,0,"26,671",
,,Lake Havasu City,0,0,1,0,0,1,0,0,0,"53,938",
,,Mammoth,0,1,0,0,0,0,0,1,0,"2,618",
,,Maricopa,0,0,0,1,0,1,0,0,0,"43,310",
,,Mesa,6,1,0,0,0,2,1,2,2,"452,725",
,,Peoria,2,0,0,0,0,0,1,0,1,"158,184",
,,Phoenix,50,19,37,27,2,24,35,48,28,"1,544,427",
,,Prescott,1,0,0,0,0,0,1,0,0,"41,428",
,,Scottsdale,7,5,2,2,0,4,5,4,3,"230,496",
,,Show Low,1,0,0,1,0,1,0,0,1,"11,965",
,,Springerville,0,0,1,0,0,0,1,0,0,"1,943",
,,Tempe,1,1,2,0,0,2,1,1,0,"173,004",
,,Tucson,3,7,3,1,0,9,2,3,0,"527,107",
,,Yuma,2,0,0,0,0,0,1,0,1,"88,291",
,Universities and Colleges,,2,1,0,2,0,,,,,,
,,University of Arizona,2,1,0,2,0,1,1,0,3,"38,767",
,Metropolitan Counties,,11,9,2,0,0,,,,,,
,,Maricopa,6,2,0,0,0,1,1,1,5,,
,,Pima,3,7,1,0,0,1,4,3,3,,
,,Pinal,2,0,1,0,0,2,0,0,1,,
ARKANSAS,Total,,41,6,10,6,0,,,,,,
,Cities,,30,6,10,3,0,,,,,,
,,Benton,1,0,0,1,0,0,2,0,0,"30,692",
,,Bentonville,2,0,0,0,0,1,0,0,1,"39,161",
,,Bryant,1,0,0,0,0,0,1,0,0,"16,740",
,,Conway,1,1,0,0,0,0,0,0,2,"61,425",
,,Crossett,2,0,0,0,0,2,0,0,0,"5,349",
,,Elkins,1,0,0,0,0,0,1,0,0,"2,703",
,,Hot Springs,1,0,0,0,0,1,0,0,0,"40,081",
,,Jacksonville,3,0,1,0,0,0,0,1,3,"31,833",
,,Jonesboro,1,0,0,0,0,1,0,0,0,"67,382",
,,Marmaduke,1,0,0,0,0,0,1,0,0,"1,177",
,,Marvell,1,0,0,0,0,0,0,1,0,"1,065",
,,Morrilton,0,0,1,0,0,1,0,0,0,"6,571",
,,North Little Rock,1,0,1,0,0,0,1,1,0,"60,129",
,,Paragould,2,0,0,0,0,0,1,1,0,"25,350",
,,Pine Bluff,1,2,0,0,0,2,0,0,1,"49,971",
,,Rogers,3,3,2,1,0,1,2,4,2,"61,417",
,,Searcy,1,0,0,0,0,1,0,0,0,"23,791",
,,Sherwood,0,0,4,0,0,1,0,3,0,"29,370",
,,Siloam Springs,1,0,1,0,0,0,0,1,1,"15,337",
,,Springdale,3,0,0,1,0,0,0,4,0,"71,047",
,,Texarkana,2,0,0,0,0,1,1,0,0,"30,488",
,,Ward,1,0,0,0,0,0,0,1,0,"4,311",
,Universities and Colleges,,1,0,0,0,0,,,,,,
,,"University of Arkansas, Pine Bluff",1,0,0,0,0,1,0,0,0,"3,792",
,Metropolitan Counties,,6,0,0,3,0,,,,,,
,,Benton,1,0,0,1,0,0,2,0,0,,
,,Garland,0,0,0,1,0,0,1,0,,,
,,Lonoke,0,0,0,1,0,1,0,0,0,,
,,Perry,1,0,0,0,0,0,0,1,0,,
,,Pulaski,4,0,0,0,0,2,1,0,1,,
,Nonmetropolitan Counties,,4,0,0,0,0,,,,,,
,,Independence,3,0,0,0,0,0,1,1,1,,
,,White,1,0,0,0,0,1,0,0,0,,
CALIFORNIA,Total,,436,198,277,176,5,,,,,,
,Cities,,353,157,239,137,5,,,,,,
,,Agoura Hills,1,0,1,0,0,0,1,1,0,"22,318",
,,Alameda,1,1,0,0,0,2,0,0,0,"71,016",
,,Albany,2,0,2,0,0,1,0,1,2,"16,096",
,,Aliso Viejo,0,0,0,1,0,0,0,0,1,"41,989",
,,Anaheim,1,0,0,0,0,1,0,0,0,"338,492",
,,Antioch,4,0,0,1,0,2,1,2,0,"102,125",
,,Apple Valley,2,0,0,0,0,0,2,0,0,"71,834",
,,Arcata,0,1,2,0,0,1,1,0,1,"17,172",
,,Azusa,4,0,0,0,0,0,3,1,0,"46,824",
,,Bakersfield,3,0,1,0,0,0,0,2,2,"333,458",
,,Baldwin Park,1,0,0,0,0,0,0,0,1,"77,127",
,,Belmont,0,1,0,0,0,0,0,1,0,"24,881",
,,Berkeley,0,0,1,0,0,1,0,0,0,"102,700",
,,Beverly Hills,1,2,0,0,0,0,2,0,1,"34,329",
,,Bishop,0,0,1,0,0,1,0,0,0,"3,412",
,,Brentwood,1,0,0,1,0,0,0,2,0,"53,312",
,,Buena Park,0,0,0,1,0,1,0,0,0,"79,929",
,,Burbank,2,2,0,1,0,2,1,2,0,"103,304",
,,Calabasas,0,2,0,0,0,1,1,0,0,"22,223",
,,Camarillo,0,0,0,1,0,0,1,0,0,"64,577",
,,Campbell,0,1,0,0,0,0,0,0,1,"38,854",
,,Carlsbad,0,0,1,0,0,0,1,0,0,"100,461",
,,Carmel,1,0,0,0,0,1,0,0,0,"3,882",
,,Carson,1,0,0,0,0,1,0,0,0,"92,409",
,,Cathedral City,0,1,0,1,0,0,2,0,0,"53,449",
,,Cerritos,1,0,0,1,0,1,0,0,1,"51,025",
,,Chico,3,1,2,1,0,1,3,2,1,"85,630",
,,Chino,0,0,0,1,0,1,0,0,0,"84,170",
,,Chula Vista,2,0,0,1,0,0,2,0,1,"229,060",
,,Citrus Heights,0,0,1,0,0,0,0,0,1,"84,476",
,,City of Angels,1,0,0,0,0,0,0,0,1,"3,774",
,,Clearlake,1,0,0,1,0,0,1,0,1,"15,352",
,,Clovis,1,3,2,0,0,0,0,5,1,"95,901",
,,Commerce,1,0,0,1,0,0,0,2,0,"13,466",
,,Compton,2,0,1,0,0,1,1,1,0,"93,916",
,,Concord,3,0,1,1,0,0,2,2,1,"122,119",
,,Corona,1,0,0,1,0,1,0,1,0,"153,311",
,,Coronado,0,0,1,0,0,0,0,0,1,"22,033",
,,Costa Mesa,1,2,1,1,0,2,1,2,0,"110,424",
,,Covina,1,0,0,0,0,0,1,0,0,"46,728",
,,Cypress,2,0,0,0,0,0,1,1,0,"47,320",
,,Davis,5,3,3,0,0,2,2,4,3,"63,292",
,,Delano,1,0,0,0,0,0,0,1,0,"54,298",
,,Del Mar,1,0,0,0,0,0,0,0,1,"4,554",
,,Downey,1,0,0,1,0,0,2,0,0,"106,992",
,,Duarte,1,0,0,0,0,0,0,1,0,"21,789",
,,Dublin,1,0,0,0,0,1,0,0,0,"46,209",
,,East Palo Alto,0,0,0,1,0,0,1,0,0,"34,294",
,,El Cajon,0,0,1,0,0,0,1,0,0,"94,311",
,,El Cerrito,1,0,1,0,0,1,1,0,0,"22,263",
,,El Monte,2,0,0,2,0,1,1,1,1,"121,884",
,,Emeryville,0,0,1,0,0,1,0,0,0,"10,207",
,,Encinitas,3,1,2,1,0,3,3,1,0,"61,898",
,,Escalon,0,0,0,1,0,0,0,1,0,"7,463",
,,Escondido,6,0,1,1,0,2,1,3,2,"140,662",
,,Eureka,0,0,1,0,0,0,0,1,0,"25,143",
,,Fontana,0,0,0,1,0,1,0,0,0,"192,595",
,,Fort Bragg,0,0,1,2,0,0,1,0,2,"6,550",
,,Foster City,0,1,0,0,0,0,0,0,1,"29,283",
,,Fountain Valley,0,1,0,0,1,2,0,0,0,"55,879",
,,Fremont,0,1,1,0,0,0,0,2,0,"205,477",
,,Fresno,0,1,4,1,0,3,2,1,0,"484,734",
,,Galt,0,1,0,0,0,1,0,0,0,"24,517",
,,Garden Grove,2,0,0,1,0,0,2,1,0,"166,287",
,,Glendale,0,2,0,2,0,3,0,1,0,"196,877",
,,Grass Valley,1,0,0,0,0,0,1,0,0,"12,330",
,,Greenfield,1,0,0,0,0,1,0,0,0,"15,626",
,,Gridley,0,0,0,1,0,1,0,0,0,"6,528",
,,Hawaiian Gardens,1,0,1,0,0,1,0,1,0,"15,211",
,,Hercules,2,0,0,0,0,0,0,2,0,"25,192",
,,Hermosa Beach,1,0,0,0,0,0,1,0,0,"19,408",
,,Hesperia,2,0,0,0,0,1,0,1,0,"88,876",
,,Huntington Beach,2,5,1,2,0,2,5,2,1,"193,545",
,,Indio,1,0,2,0,0,1,1,0,1,"89,621",
,,La Habra,3,0,0,0,0,1,1,1,0,"59,355",
,,Lake Forest,0,0,1,0,0,0,0,1,0,"75,780",
,,Lakewood,2,1,1,0,0,2,2,0,0,"77,901",
,,La Mesa,1,0,1,0,0,1,1,0,0,"55,580",
,,Lancaster,4,0,1,2,0,2,1,4,0,"148,632",
,,La Quinta,1,1,1,3,0,2,1,1,2,"47,441",
,,La Verne,0,0,1,0,0,1,0,0,0,"34,066",
,,Lemoore,1,0,0,0,0,0,0,1,0,"24,766",
,,Livermore,8,2,5,0,0,1,11,3,0,"81,769",
,,Lodi,0,0,0,1,0,0,0,1,0,"61,812",
,,Long Beach,2,1,7,0,0,1,3,2,4,"462,267",
,,Los Alamitos,0,3,1,0,0,1,0,3,0,"11,698",
,,Los Angeles,39,28,37,33,1,29,43,38,28,"3,841,707",
,,Los Gatos,4,0,2,0,0,6,0,0,0,"29,558",
,,Madera,0,0,3,0,0,0,0,3,0,"58,147",
,,Malibu,0,1,2,0,0,0,1,2,0,"13,078",
,,Manteca,0,0,1,0,0,0,1,0,0,"67,344",
,,Marina,0,1,0,0,0,0,0,1,0,"17,921",
,,Marysville,1,0,0,0,0,0,0,1,0,"11,548",
,,Maywood,0,1,0,0,0,0,1,0,0,"28,114",
,,Merced,1,0,1,0,0,1,0,1,0,"77,484",
,,Millbrae,1,0,0,0,0,0,0,1,0,"21,295",
,,Mission Viejo,1,1,0,1,0,2,0,1,0,"94,679",
,,Modesto,5,1,0,0,0,1,2,2,1,"203,890",
,,Monterey,2,0,1,0,0,1,0,1,1,"27,619",
,,Moreno Valley,2,1,0,1,0,1,3,0,0,"197,294",
,,Murrieta,1,0,0,0,0,0,0,0,1,"104,343",
,,National City,1,0,0,0,0,1,0,0,0,"56,270",
,,Newark,1,0,2,0,0,0,1,1,1,"42,099",
,,Newport Beach,0,0,0,1,0,0,1,0,0,"81,882",
,,Norwalk,2,0,1,0,0,2,1,0,0,"102,221",
,,Novato,3,1,0,1,0,3,1,0,1,"54,009",
,,Oakland,5,1,6,3,0,3,3,6,3,"409,723",
,,Oakley,1,0,1,0,0,0,1,1,0,"33,556",
,,Oceanside,4,2,0,0,0,0,1,5,0,"173,901",
,,Ontario,1,0,1,0,0,0,1,1,0,"172,814",
,,Oxnard,7,0,1,1,0,1,2,1,5,"189,051",
,,Pacifica,1,1,0,0,0,0,2,0,0,"37,917",
,,Pacific Grove,1,0,0,0,0,0,0,0,1,"14,537",
,,Palmdale,4,1,0,1,0,1,3,1,1,"146,819",
,,Palm Springs,2,0,14,0,0,2,8,3,3,"48,696",
,,Palo Alto,2,0,0,0,0,0,1,1,0,"60,288",
,,Paradise,1,0,0,0,0,0,0,0,1,"26,424",
,,Paramount,1,0,0,0,0,1,0,0,0,"54,914",
,,Parlier,0,0,1,0,0,0,1,0,0,"13,532",
,,Pasadena,2,0,0,1,0,1,0,1,1,"144,496",
,,Patterson,1,0,0,0,0,0,0,1,0,"19,938",
,,Perris,2,0,0,0,0,1,1,0,0,"58,622",
,,Petaluma,1,0,0,0,0,0,1,0,0,"55,168",
,,Pico Rivera,0,0,0,1,0,0,0,0,1,"62,783",
,,Placentia,1,0,0,0,0,0,1,0,0,"50,237",
,,Pleasant Hill,1,0,0,0,0,0,1,0,0,"33,048",
,,Pomona,1,0,3,1,0,0,1,2,2,"152,673",
,,Poway,0,1,0,0,0,0,1,0,0,"50,010",
,,Rancho Cucamonga,2,0,0,0,0,0,1,0,1,"176,686",
,,Rancho Palos Verdes,3,0,0,0,0,0,0,3,0,"40,905",
,,Rancho Santa Margarita,1,0,0,0,0,0,0,1,0,"49,665",
,,Red Bluff,1,0,0,0,0,0,1,0,0,"13,836",
,,Redding,4,1,0,0,0,3,1,1,0,"91,414",
,,Redlands,0,0,0,1,0,1,0,0,0,"70,552",
,,Redondo Beach,3,1,3,0,0,2,2,1,2,"66,985",
,,Redwood City,0,0,1,0,0,0,1,0,0,"74,355",
,,Richmond,2,0,1,2,0,0,3,1,1,"103,442",
,,Ridgecrest,1,0,0,0,0,0,0,1,0,"25,973",
,,Ripon,3,0,0,1,0,0,3,0,1,"15,271",
,,Riverbank,2,0,0,0,0,2,0,0,0,"21,241",
,,Riverside,8,5,4,4,0,6,2,6,7,"301,859",
,,Rohnert Park,0,0,2,3,0,1,2,2,0,"40,843",
,,Rolling Hills Estates,0,1,0,0,0,0,0,1,0,"7,841",
,,Roseville,1,1,0,1,0,1,1,1,0,"119,755",
,,Sacramento,6,7,8,3,1,5,7,8,5,"472,469",
,,San Bernardino,1,0,1,0,0,0,2,0,0,"199,214",
,,San Bruno,0,1,1,0,0,0,0,1,1,"41,517",
,,San Diego,12,8,20,9,0,11,13,13,12,"1,313,433",
,,San Francisco,28,7,24,4,0,18,10,18,17,"818,594",
,,San Jacinto,1,0,0,0,0,0,1,0,0,"39,703",
,,San Jose,7,8,6,3,0,4,4,9,7,"970,252",
,,San Juan Capistrano,1,0,0,0,0,0,0,1,0,"35,241",
,,San Leandro,6,2,3,0,0,0,1,5,5,"78,447",
,,San Luis Obispo,0,2,0,1,0,1,2,0,0,"44,008",
,,San Marcos,3,0,1,1,0,1,1,3,0,"83,671",
,,San Mateo,0,1,0,0,0,0,0,1,0,"92,724",
,,San Pablo,1,0,0,0,0,0,1,0,0,"31,122",
,,San Rafael,5,0,0,0,0,1,1,1,2,"55,832",
,,San Ramon,2,0,0,0,0,0,2,0,0,"50,006",
,,Santa Ana,1,0,2,1,0,0,1,1,2,"340,240",
,,Santa Barbara,0,0,1,2,0,1,0,2,0,"85,967",
,,Santa Clarita,2,0,0,3,1,1,2,3,0,"170,458",
,,Santa Cruz,1,4,6,0,0,4,3,3,1,"56,860",
,,Santa Maria,0,1,1,0,0,0,0,1,1,"87,803",
,,Santa Monica,1,0,0,0,0,0,0,1,0,"87,817",
,,Santa Rosa,0,1,1,0,0,0,0,1,1,"158,182",
,,Santee,2,1,0,1,0,3,0,0,1,"55,533",
,,Scotts Valley,0,1,0,0,0,1,0,0,0,"11,243",
,,Shafter,1,0,0,0,0,0,0,1,0,"16,247",
,,Sierra Madre,1,0,0,1,0,1,0,0,1,"10,796",
,,Simi Valley,1,3,0,0,0,0,2,0,2,"121,755",
,,Soledad,1,0,0,1,0,0,2,0,0,"28,655",
,,Sonoma,0,0,0,1,0,0,0,0,1,"10,068",
,,Sonora,1,0,0,0,0,0,1,0,0,"4,627",
,,South Gate,0,0,0,1,0,0,0,1,0,"96,182",
,,South Lake Tahoe,4,0,0,0,0,0,1,0,3,"23,540",
,,Stanton,1,1,0,0,0,2,0,0,0,"37,912",
,,Stockton,2,0,0,0,0,2,0,0,0,"292,047",
,,Sunnyvale,0,1,1,1,0,1,0,0,2,"134,073",
,,Tehachapi,0,0,1,0,0,1,0,0,0,"12,137",
,,Temecula,0,2,0,0,0,1,0,0,1,"102,474",
,,Temple City,0,0,0,1,0,1,0,0,0,"38,648",
,,Thousand Oaks,0,3,0,1,0,1,1,2,0,"124,042",
,,Torrance,1,2,0,0,0,1,0,1,1,"140,411",
,,Tracy,0,1,1,0,0,1,1,0,0,"81,712",
,,Truckee,0,0,1,0,0,0,1,0,0,"16,491",
,,Turlock,1,0,1,0,0,0,1,0,1,"69,961",
,,Tustin,1,1,0,0,0,0,1,0,1,"72,982",
,,Union City,2,0,0,0,0,0,0,1,1,"73,356",
,,Upland,1,0,0,1,0,0,1,1,0,"73,341",
,,Vacaville,1,1,0,0,0,0,0,1,1,"92,177",
,,Vallejo,2,1,2,1,0,1,2,1,2,"114,258",
,,Ventura,2,1,2,1,0,2,1,2,1,"104,661",
,,Visalia,2,1,1,1,0,0,0,3,2,"125,036",
,,Vista,1,1,1,0,0,1,0,1,1,"92,765",
,,Walnut Creek,1,1,0,0,0,0,0,1,1,"63,897",
,,Watsonville,1,0,0,2,0,0,0,3,0,"51,488",
,,West Covina,1,0,1,0,0,1,0,1,0,"105,395",
,,West Hollywood,1,0,7,0,1,1,3,3,2,"35,885",
,,Westminster,6,1,0,0,0,2,2,2,1,"89,604",
,,Whittier,1,0,0,0,0,0,0,1,0,"81,611",
,,Yorba Linda,0,1,0,0,0,0,0,1,0,"66,813",
,Universities and Colleges,,21,17,14,7,0,,,,,,
,,Allan Hancock College,1,0,0,1,0,1,1,0,0,"11,070",
,,"California State Polytechnic University, Pomona",2,1,0,0,0,2,1,0,0,"22,273",
,,California State University:,,,,,,,,,,,
,,Channel Islands,1,0,0,0,0,0,0,0,1,"3,862",
,,Dominguez Hills,0,0,1,0,0,0,1,0,0,"14,477",
,,Fresno,1,0,0,0,0,0,0,1,0,"21,500",
,,Fullerton,1,0,0,0,0,0,1,0,0,"36,262",
,,Long Beach,0,0,1,0,0,0,1,0,0,"35,557",
,,Northridge,1,1,0,1,0,0,0,2,1,"35,198",
,,San Bernardino,1,0,0,0,0,1,0,0,0,"17,852",
,,San Marcos,3,2,4,1,0,6,4,0,0,"9,767",
,,Riverside Community College,1,0,0,0,0,0,0,0,1,"36,586",
,,San Diego State University,1,0,0,0,0,0,1,0,0,"32,817",
,,University of California:,,,,,,,,,,,
,,Berkeley,3,8,2,2,0,3,6,4,2,"35,830",
,,Davis,0,2,3,0,0,2,1,0,2,"31,247",
,,Los Angeles,0,2,1,0,0,1,1,0,1,"38,550",
,,Riverside,0,0,0,2,0,1,0,0,1,"19,384",
,,San Diego,5,0,0,0,0,3,1,1,0,"28,418",
,,San Francisco,0,1,0,0,0,0,0,1,0,"3,119",
,,Santa Cruz,0,0,2,0,0,0,0,2,0,"16,775",
,Metropolitan Counties,,56,21,19,25,0,,,,,,
,,Butte,1,0,0,0,0,0,0,1,0,,
,,Contra Costa,1,0,1,0,0,0,0,0,2,,
,,El Dorado,1,0,0,0,0,0,0,1,0,,
,,Kern,2,0,0,3,0,1,1,1,2,,
,,Los Angeles,18,8,9,6,0,9,7,12,13,,
,,Madera,0,1,0,0,0,0,0,1,0,,
,,Monterey,1,0,0,0,0,0,0,1,0,,
,,Orange,0,1,0,2,0,1,0,1,1,,
,,Riverside,5,2,1,2,0,5,2,2,1,,
,,Sacramento,5,3,2,3,0,5,2,2,4,,
,,San Bernardino,0,0,1,1,0,0,1,1,0,,
,,San Diego,18,1,3,6,0,6,8,10,4,,
,,San Joaquin,1,0,0,0,0,0,0,1,0,,
,,San Mateo,0,1,0,0,0,1,0,0,0,,
,,Santa Barbara,0,0,1,0,0,0,1,0,0,,
,,Santa Clara,1,1,0,1,0,1,1,1,0,,
,,Santa Cruz,0,1,0,0,0,0,0,0,1,,
,,Shasta,1,0,0,0,0,1,0,0,0,,
,,Sonoma,0,1,1,0,0,1,0,0,1,,
,,Stanislaus,1,0,0,1,0,0,1,1,0,,
,,Ventura,0,1,0,0,0,0,0,1,0,,
,Nonmetropolitan Counties,,3,1,1,5,0,,,,,,
,,Colusa,1,0,0,0,0,0,0,1,0,,
,,Lake,1,1,1,1,0,1,1,2,0,,
,,Mariposa,0,0,0,1,0,0,0,1,0,,
,,Mendocino,1,0,0,3,0,2,0,1,1,,
,Other Agencies,,3,2,4,2,0,,,,,,
,,Los Angeles Transportation Services Bureau,2,0,3,1,0,0,1,2,3,,
,,"San Francisco Bay Area Rapid Transit, San Francisco County",0,1,0,0,0,0,0,0,1,,
,,Santa Clara Transit District,1,1,1,1,0,0,1,2,1,,
COLORADO,Total,,61,26,39,27,1,,,,,,
,Cities,,52,20,34,18,1,,,,,,
,,Arvada,0,1,0,0,0,0,0,1,0,"107,227",
,,Aspen,2,1,0,0,0,1,1,0,1,"6,012",
,,Aurora,2,1,0,2,0,1,3,1,0,"323,483",
,,Boulder,2,0,0,0,1,0,0,2,1,"99,255",
,,Breckenridge,0,0,0,1,0,0,0,0,1,"3,557",
,,Centennial,2,1,0,0,0,1,1,1,0,"98,902",
,,Colorado Springs,10,1,4,0,0,3,4,2,6,"397,886",
,,Commerce City,1,1,1,0,0,0,1,1,1,"46,771",
,,Denver,14,10,16,3,0,14,5,11,13,"607,051",
,,Evans,0,0,0,1,0,0,0,0,1,"20,440",
,,Florence,1,0,0,0,0,0,0,0,1,"3,533",
,,Fort Collins,2,0,4,1,0,3,2,1,1,"138,689",
,,Frederick,1,0,0,0,0,0,0,1,0,"9,196",
,,Fruita,0,0,1,0,0,1,0,0,0,"12,848",
,,Golden,0,1,0,1,0,2,0,0,0,"17,226",
,,Grand Junction,2,0,1,0,0,0,0,3,0,"59,029",
,,Greeley,1,1,1,0,0,2,1,0,0,"92,804",
,,Greenwood Village,0,0,0,1,0,0,1,0,0,"14,430",
,,Lafayette,1,0,1,0,0,0,1,1,0,"26,055",
,,Lakewood,1,0,0,0,0,0,1,0,0,"139,615",
,,Littleton,0,0,1,0,0,1,0,0,0,"40,544",
,,Longmont,1,0,0,2,0,0,0,3,0,"88,913",
,,Louisville,0,0,1,0,0,0,1,0,0,"19,429",
